table,column,datatype,size,transform,d_start,d_length,d_sequence,description
b07004a,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
b07004a,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
b07004a,sumlevel,int,,||row.geoid.sl,,,,Summary Level
b07004a,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
b07004a,b07004a001,float,,^jam_float,127,,,Total:
b07004a,b07004a001_m90,float,,^jam_float,127,,,Margin of error for: B07004A001
b07004a,b07004a002,float,,^jam_float,128,,,Same house 1 year ago
b07004a,b07004a002_m90,float,,^jam_float,128,,,Margin of error for: B07004A002
b07004a,b07004a003,float,,^jam_float,129,,,Moved within same county
b07004a,b07004a003_m90,float,,^jam_float,129,,,Margin of error for: B07004A003
b07004a,b07004a004,float,,^jam_float,130,,,Moved from different county within same state
b07004a,b07004a004_m90,float,,^jam_float,130,,,Margin of error for: B07004A004
b07004a,b07004a005,float,,^jam_float,131,,,Moved from different state
b07004a,b07004a005_m90,float,,^jam_float,131,,,Margin of error for: B07004A005
b07004a,b07004a006,float,,^jam_float,132,,,Moved from abroad
b07004a,b07004a006_m90,float,,^jam_float,132,,,Margin of error for: B07004A006
,,,,,,,,
c17021,id,int,,,198,15,71,Poverty Status Of Individuals In The Past 12 Months By Living Arrangement
c17021,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
c17021,chariter,str,3,,3,,,Character Iteration
c17021,sequence,int,4,,4,,,Sequence Number
c17021,logrecno,int,7,,5,,,Logical Record Number
c17021,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
c17021,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
c17021,sumlevel,int,,||row.geoid.sl,,,,Summary Level
c17021,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
c17021,c17021001,float,,^jam_float,198,,,Total:
c17021,c17021001_m90,float,,^jam_float,198,,,Margin of error for: C17021001
c17021,c17021002,float,,^jam_float,199,,,Income in the past 12 months below poverty level:
c17021,c17021002_m90,float,,^jam_float,199,,,Margin of error for: C17021002
c17021,c17021003,float,,^jam_float,200,,,In family households:
c17021,c17021003_m90,float,,^jam_float,200,,,Margin of error for: C17021003
c17021,c17021004,float,,^jam_float,201,,,In married couple families
c17021,c17021004_m90,float,,^jam_float,201,,,Margin of error for: C17021004
c17021,c17021005,float,,^jam_float,202,,,In other families:
c17021,c17021005_m90,float,,^jam_float,202,,,Margin of error for: C17021005
c17021,c17021006,float,,^jam_float,203,,,"Male householder, no wife present"
c17021,c17021006_m90,float,,^jam_float,203,,,Margin of error for: C17021006
c17021,c17021007,float,,^jam_float,204,,,"Female householder, no husband present"
c17021,c17021007_m90,float,,^jam_float,204,,,Margin of error for: C17021007
c17021,c17021008,float,,^jam_float,205,,,In non-family households and other living arrangement
c17021,c17021008_m90,float,,^jam_float,205,,,Margin of error for: C17021008
c17021,c17021009,float,,^jam_float,206,,,Income in the past 12 months at or above poverty level:
c17021,c17021009_m90,float,,^jam_float,206,,,Margin of error for: C17021009
c17021,c17021010,float,,^jam_float,207,,,In family households:
c17021,c17021010_m90,float,,^jam_float,207,,,Margin of error for: C17021010
c17021,c17021011,float,,^jam_float,208,,,In married couple families
c17021,c17021011_m90,float,,^jam_float,208,,,Margin of error for: C17021011
c17021,c17021012,float,,^jam_float,209,,,In other families:
c17021,c17021012_m90,float,,^jam_float,209,,,Margin of error for: C17021012
c17021,c17021013,float,,^jam_float,210,,,"Male householder, no wife present"
c17021,c17021013_m90,float,,^jam_float,210,,,Margin of error for: C17021013
c17021,c17021014,float,,^jam_float,211,,,"Female householder, no husband present"
c17021,c17021014_m90,float,,^jam_float,211,,,Margin of error for: C17021014
c17021,c17021015,float,,^jam_float,212,,,In non-family households and other living arrangements
c17021,c17021015_m90,float,,^jam_float,212,,,Margin of error for: C17021015
,,,,,,,,
b03001,id,int,,,7,31,16,Hispanic Or Latino Origin By Specific Origin
b03001,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
b03001,chariter,str,3,,3,,,Character Iteration
b03001,sequence,int,4,,4,,,Sequence Number
b03001,logrecno,int,7,,5,,,Logical Record Number
b03001,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
b03001,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
b03001,sumlevel,int,,||row.geoid.sl,,,,Summary Level
b03001,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
b03001,b03001001,float,,^jam_float,7,,,Total:
b03001,b03001001_m90,float,,^jam_float,7,,,Margin of error for: B03001001
b03001,b03001002,float,,^jam_float,8,,,Not Hispanic or Latino
b03001,b03001002_m90,float,,^jam_float,8,,,Margin of error for: B03001002
b03001,b03001003,float,,^jam_float,9,,,Hispanic or Latino:
b03001,b03001003_m90,float,,^jam_float,9,,,Margin of error for: B03001003
b03001,b03001004,float,,^jam_float,10,,,Mexican
b03001,b03001004_m90,float,,^jam_float,10,,,Margin of error for: B03001004
b03001,b03001005,float,,^jam_float,11,,,Puerto Rican
b03001,b03001005_m90,float,,^jam_float,11,,,Margin of error for: B03001005
b03001,b03001006,float,,^jam_float,12,,,Cuban
b03001,b03001006_m90,float,,^jam_float,12,,,Margin of error for: B03001006
b03001,b03001007,float,,^jam_float,13,,,Dominican (Dominican Republic)
b03001,b03001007_m90,float,,^jam_float,13,,,Margin of error for: B03001007
b03001,b03001008,float,,^jam_float,14,,,Central American:
b03001,b03001008_m90,float,,^jam_float,14,,,Margin of error for: B03001008
b03001,b03001009,float,,^jam_float,15,,,Costa Rican
b03001,b03001009_m90,float,,^jam_float,15,,,Margin of error for: B03001009
b03001,b03001010,float,,^jam_float,16,,,Guatemalan
b03001,b03001010_m90,float,,^jam_float,16,,,Margin of error for: B03001010
b03001,b03001011,float,,^jam_float,17,,,Honduran
b03001,b03001011_m90,float,,^jam_float,17,,,Margin of error for: B03001011
b03001,b03001012,float,,^jam_float,18,,,Nicaraguan
b03001,b03001012_m90,float,,^jam_float,18,,,Margin of error for: B03001012
b03001,b03001013,float,,^jam_float,19,,,Panamanian
b03001,b03001013_m90,float,,^jam_float,19,,,Margin of error for: B03001013
b03001,b03001014,float,,^jam_float,20,,,Salvadoran
b03001,b03001014_m90,float,,^jam_float,20,,,Margin of error for: B03001014
b03001,b03001015,float,,^jam_float,21,,,Other Central American
b03001,b03001015_m90,float,,^jam_float,21,,,Margin of error for: B03001015
b03001,b03001016,float,,^jam_float,22,,,South American:
b03001,b03001016_m90,float,,^jam_float,22,,,Margin of error for: B03001016
b03001,b03001017,float,,^jam_float,23,,,Argentinean
b03001,b03001017_m90,float,,^jam_float,23,,,Margin of error for: B03001017
b03001,b03001018,float,,^jam_float,24,,,Bolivian
b03001,b03001018_m90,float,,^jam_float,24,,,Margin of error for: B03001018
b03001,b03001019,float,,^jam_float,25,,,Chilean
b03001,b03001019_m90,float,,^jam_float,25,,,Margin of error for: B03001019
b03001,b03001020,float,,^jam_float,26,,,Colombian
b03001,b03001020_m90,float,,^jam_float,26,,,Margin of error for: B03001020
b03001,b03001021,float,,^jam_float,27,,,Ecuadorian
b03001,b03001021_m90,float,,^jam_float,27,,,Margin of error for: B03001021
b03001,b03001022,float,,^jam_float,28,,,Paraguayan
b03001,b03001022_m90,float,,^jam_float,28,,,Margin of error for: B03001022
b03001,b03001023,float,,^jam_float,29,,,Peruvian
b03001,b03001023_m90,float,,^jam_float,29,,,Margin of error for: B03001023
b03001,b03001024,float,,^jam_float,30,,,Uruguayan
b03001,b03001024_m90,float,,^jam_float,30,,,Margin of error for: B03001024
b03001,b03001025,float,,^jam_float,31,,,Venezuelan
b03001,b03001025_m90,float,,^jam_float,31,,,Margin of error for: B03001025
b03001,b03001026,float,,^jam_float,32,,,Other South American
b03001,b03001026_m90,float,,^jam_float,32,,,Margin of error for: B03001026
b03001,b03001027,float,,^jam_float,33,,,Other Hispanic or Latino:
b03001,b03001027_m90,float,,^jam_float,33,,,Margin of error for: B03001027
b03001,b03001028,float,,^jam_float,34,,,Spaniard
b03001,b03001028_m90,float,,^jam_float,34,,,Margin of error for: B03001028
b03001,b03001029,float,,^jam_float,35,,,Spanish
b03001,b03001029_m90,float,,^jam_float,35,,,Margin of error for: B03001029
b03001,b03001030,float,,^jam_float,36,,,Spanish American
b03001,b03001030_m90,float,,^jam_float,36,,,Margin of error for: B03001030
b03001,b03001031,float,,^jam_float,37,,,All other Hispanic or Latino
b03001,b03001031_m90,float,,^jam_float,37,,,Margin of error for: B03001031
,,,,,,,,
c17020i,id,int,,,189,9,71,Poverty Status In The Past 12 Months By Age (Hispanic Or Latino)
c17020i,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
c17020i,chariter,str,3,,3,,,Character Iteration
c17020i,sequence,int,4,,4,,,Sequence Number
c17020i,logrecno,int,7,,5,,,Logical Record Number
c17020i,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
c17020i,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
c17020i,sumlevel,int,,||row.geoid.sl,,,,Summary Level
c17020i,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
c17020i,c17020i001,float,,^jam_float,189,,,Total:
c17020i,c17020i001_m90,float,,^jam_float,189,,,Margin of error for: C17020I001
c17020i,c17020i002,float,,^jam_float,190,,,Income in the past 12 months below poverty level:
c17020i,c17020i002_m90,float,,^jam_float,190,,,Margin of error for: C17020I002
c17020i,c17020i003,float,,^jam_float,191,,,Under 18 years
c17020i,c17020i003_m90,float,,^jam_float,191,,,Margin of error for: C17020I003
c17020i,c17020i004,float,,^jam_float,192,,,18 to 64 years
c17020i,c17020i004_m90,float,,^jam_float,192,,,Margin of error for: C17020I004
c17020i,c17020i005,float,,^jam_float,193,,,65 years and over
c17020i,c17020i005_m90,float,,^jam_float,193,,,Margin of error for: C17020I005
c17020i,c17020i006,float,,^jam_float,194,,,Income in the past 12 months at or above poverty level:
c17020i,c17020i006_m90,float,,^jam_float,194,,,Margin of error for: C17020I006
c17020i,c17020i007,float,,^jam_float,195,,,Under 18 years
c17020i,c17020i007_m90,float,,^jam_float,195,,,Margin of error for: C17020I007
c17020i,c17020i008,float,,^jam_float,196,,,18 to 64 years
c17020i,c17020i008_m90,float,,^jam_float,196,,,Margin of error for: C17020I008
c17020i,c17020i009,float,,^jam_float,197,,,65 years and over
c17020i,c17020i009_m90,float,,^jam_float,197,,,Margin of error for: C17020I009
,,,,,,,,
b01003,id,int,,,192,1,14,Total Population
b01003,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
b01003,chariter,str,3,,3,,,Character Iteration
b01003,sequence,int,4,,4,,,Sequence Number
b01003,logrecno,int,7,,5,,,Logical Record Number
b01003,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
b01003,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
b01003,sumlevel,int,,||row.geoid.sl,,,,Summary Level
b01003,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
b01003,b01003001,float,,^jam_float,192,,,Total
b01003,b01003001_m90,float,,^jam_float,192,,,Margin of error for: B01003001
,,,,,,,,
c20005c,id,int,,,141,39,90,Sex By Work Experience In The Past 12 Months By Earnings In The Past 12 Months (In 2010 Inflation-Adjusted Dollars) For The Population 16 Years And Over (American Indian And Alaska Native Alone)
c20005c,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
c20005c,chariter,str,3,,3,,,Character Iteration
c20005c,sequence,int,4,,4,,,Sequence Number
c20005c,logrecno,int,7,,5,,,Logical Record Number
c20005c,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
c20005c,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
c20005c,sumlevel,int,,||row.geoid.sl,,,,Summary Level
c20005c,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
c20005c,c20005c001,float,,^jam_float,141,,,Total:
c20005c,c20005c001_m90,float,,^jam_float,141,,,Margin of error for: C20005C001
c20005c,c20005c002,float,,^jam_float,142,,,Male:
c20005c,c20005c002_m90,float,,^jam_float,142,,,Margin of error for: C20005C002
c20005c,c20005c003,float,,^jam_float,143,,,"Worked full-time, year-round in the past 12 months:"
c20005c,c20005c003_m90,float,,^jam_float,143,,,Margin of error for: C20005C003
c20005c,c20005c004,float,,^jam_float,144,,,No earnings
c20005c,c20005c004_m90,float,,^jam_float,144,,,Margin of error for: C20005C004
c20005c,c20005c005,float,,^jam_float,145,,,With earnings:
c20005c,c20005c005_m90,float,,^jam_float,145,,,Margin of error for: C20005C005
c20005c,c20005c006,float,,^jam_float,146,,,"$1 to $9,999 or loss"
c20005c,c20005c006_m90,float,,^jam_float,146,,,Margin of error for: C20005C006
c20005c,c20005c007,float,,^jam_float,147,,,"$10,000 to $19,999"
c20005c,c20005c007_m90,float,,^jam_float,147,,,Margin of error for: C20005C007
c20005c,c20005c008,float,,^jam_float,148,,,"$20,000 to $29,999"
c20005c,c20005c008_m90,float,,^jam_float,148,,,Margin of error for: C20005C008
c20005c,c20005c009,float,,^jam_float,149,,,"$30,000 to $49,999"
c20005c,c20005c009_m90,float,,^jam_float,149,,,Margin of error for: C20005C009
c20005c,c20005c010,float,,^jam_float,150,,,"$50,000 to $74,999"
c20005c,c20005c010_m90,float,,^jam_float,150,,,Margin of error for: C20005C010
c20005c,c20005c011,float,,^jam_float,151,,,"$75,000 or more"
c20005c,c20005c011_m90,float,,^jam_float,151,,,Margin of error for: C20005C011
c20005c,c20005c012,float,,^jam_float,152,,,Other:
c20005c,c20005c012_m90,float,,^jam_float,152,,,Margin of error for: C20005C012
c20005c,c20005c013,float,,^jam_float,153,,,No earnings
c20005c,c20005c013_m90,float,,^jam_float,153,,,Margin of error for: C20005C013
c20005c,c20005c014,float,,^jam_float,154,,,With earnings:
c20005c,c20005c014_m90,float,,^jam_float,154,,,Margin of error for: C20005C014
c20005c,c20005c015,float,,^jam_float,155,,,"$1 to $9,999 or loss"
c20005c,c20005c015_m90,float,,^jam_float,155,,,Margin of error for: C20005C015
c20005c,c20005c016,float,,^jam_float,156,,,"$10,000 to $19,999"
c20005c,c20005c016_m90,float,,^jam_float,156,,,Margin of error for: C20005C016
c20005c,c20005c017,float,,^jam_float,157,,,"$20,000 to $29,999"
c20005c,c20005c017_m90,float,,^jam_float,157,,,Margin of error for: C20005C017
c20005c,c20005c018,float,,^jam_float,158,,,"$30,000 to $49,999"
c20005c,c20005c018_m90,float,,^jam_float,158,,,Margin of error for: C20005C018
c20005c,c20005c019,float,,^jam_float,159,,,"$50,000 to $74,999"
c20005c,c20005c019_m90,float,,^jam_float,159,,,Margin of error for: C20005C019
c20005c,c20005c020,float,,^jam_float,160,,,"$75,000 or more"
c20005c,c20005c020_m90,float,,^jam_float,160,,,Margin of error for: C20005C020
c20005c,c20005c021,float,,^jam_float,161,,,Female:
c20005c,c20005c021_m90,float,,^jam_float,161,,,Margin of error for: C20005C021
c20005c,c20005c022,float,,^jam_float,162,,,"Worked full-time, year-round in the past 12 months:"
c20005c,c20005c022_m90,float,,^jam_float,162,,,Margin of error for: C20005C022
c20005c,c20005c023,float,,^jam_float,163,,,No earnings
c20005c,c20005c023_m90,float,,^jam_float,163,,,Margin of error for: C20005C023
c20005c,c20005c024,float,,^jam_float,164,,,With earnings:
c20005c,c20005c024_m90,float,,^jam_float,164,,,Margin of error for: C20005C024
c20005c,c20005c025,float,,^jam_float,165,,,"$1 to $9,999 or loss"
c20005c,c20005c025_m90,float,,^jam_float,165,,,Margin of error for: C20005C025
c20005c,c20005c026,float,,^jam_float,166,,,"$10,000 to $19,999"
c20005c,c20005c026_m90,float,,^jam_float,166,,,Margin of error for: C20005C026
c20005c,c20005c027,float,,^jam_float,167,,,"$20,000 to $29,999"
c20005c,c20005c027_m90,float,,^jam_float,167,,,Margin of error for: C20005C027
c20005c,c20005c028,float,,^jam_float,168,,,"$30,000 to $49,999"
c20005c,c20005c028_m90,float,,^jam_float,168,,,Margin of error for: C20005C028
c20005c,c20005c029,float,,^jam_float,169,,,"$50,000 to $74,999"
c20005c,c20005c029_m90,float,,^jam_float,169,,,Margin of error for: C20005C029
c20005c,c20005c030,float,,^jam_float,170,,,"$75,000 or more"
c20005c,c20005c030_m90,float,,^jam_float,170,,,Margin of error for: C20005C030
c20005c,c20005c031,float,,^jam_float,171,,,Other:
c20005c,c20005c031_m90,float,,^jam_float,171,,,Margin of error for: C20005C031
c20005c,c20005c032,float,,^jam_float,172,,,No earnings
c20005c,c20005c032_m90,float,,^jam_float,172,,,Margin of error for: C20005C032
c20005c,c20005c033,float,,^jam_float,173,,,With earnings:
c20005c,c20005c033_m90,float,,^jam_float,173,,,Margin of error for: C20005C033
c20005c,c20005c034,float,,^jam_float,174,,,"$1 to $9,999 or loss"
c20005c,c20005c034_m90,float,,^jam_float,174,,,Margin of error for: C20005C034
c20005c,c20005c035,float,,^jam_float,175,,,"$10,000 to $19,999"
c20005c,c20005c035_m90,float,,^jam_float,175,,,Margin of error for: C20005C035
c20005c,c20005c036,float,,^jam_float,176,,,"$20,000 to $29,999"
c20005c,c20005c036_m90,float,,^jam_float,176,,,Margin of error for: C20005C036
c20005c,c20005c037,float,,^jam_float,177,,,"$30,000 to $49,999"
c20005c,c20005c037_m90,float,,^jam_float,177,,,Margin of error for: C20005C037
c20005c,c20005c038,float,,^jam_float,178,,,"$50,000 to $74,999"
c20005c,c20005c038_m90,float,,^jam_float,178,,,Margin of error for: C20005C038
c20005c,c20005c039,float,,^jam_float,179,,,"$75,000 or more"
c20005c,c20005c039_m90,float,,^jam_float,179,,,Margin of error for: C20005C039
,,,,,,,,
b06003,id,int,,,72,15,28,Place Of Birth By Sex In The United States
b06003,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
b06003,chariter,str,3,,3,,,Character Iteration
b06003,sequence,int,4,,4,,,Sequence Number
b06003,logrecno,int,7,,5,,,Logical Record Number
b06003,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
b06003,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
b06003,sumlevel,int,,||row.geoid.sl,,,,Summary Level
b06003,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
b06003,b06003001,float,,^jam_float,72,,,Total:
b06003,b06003001_m90,float,,^jam_float,72,,,Margin of error for: B06003001
b06003,b06003002,float,,^jam_float,73,,,Male
b06003,b06003002_m90,float,,^jam_float,73,,,Margin of error for: B06003002
b06003,b06003003,float,,^jam_float,74,,,Female
b06003,b06003003_m90,float,,^jam_float,74,,,Margin of error for: B06003003
b06003,b06003004,float,,^jam_float,75,,,Born in state of residence:
